7,4,0.9883144452086583,0.5055979572385575,0.21940893332541384
7,5,0.9950272525666538,0.44356528958567965,0.12617027036721576
7,6,0.9958560746585194,0.41427385716504267,0.11397433251597928
7,7,0.9954624308079558,0.39476728664818045,0.09315895984470106
7,8,0.9944057101348681,0.37936508037257405,0.07605159915030922
7,9,0.991944410203337,0.3793248645649492,0.05082820621678481
8,0,2.977085028042667e-25,0.45853358872816885,0.1948430031858216
8,1,5.199873510251816e-11,0.4932432099526143,0.08489746961337215
8,2,0.3317708356210935,0.5242780844844704,0.0743946270057094
8,3,0.9938669972185834,0.541058098083225,0.0736797533062323
8,4,0.9920438477064828,0.5183059864881323,0.0969399685901676
8,5,0.994601053452692,0.47198932894514595,0.10428868348254382
8,6,0.9928252447760944,0.43566616968767996,0.09033002794395018
8,7,0.9946129267104716,0.4156934459669645,0.07834873061217557
8,8,0.9932592780841826,0.3962431768065055,0.06663671480857178
8,9,0.9919195403728617,0.39385876688353844,0.040254320120417
9,0,1.8317280837897916e-20,0.6287661071179339,0.17074045940887464
9,1,0.24909836970527105,0.5715973575856853,0.09731779124061576
9,2,0.9963947820485648,0.7050158123963264,0.07019613137783703
9,3,0.9907179634620525,0.5954049608213317,0.03523441131102519
9,4,0.9951515912433714,0.5255789847897726,0.0651565032394398
9,5,0.9927670889734381,0.4963526265441643,0.07359727924303076
9,6,0.9932247659892316,0.4595422952220079,0.0663534299501836
9,7,0.9944057098453563,0.4322537298206582,0.06840824162141207
9,8,0.9827624735128011,0.4229374662601468,0.04932476216232286
9,9,0.9953114217423733,0.4104494458654322,0.014752823822623537
